year,rank,logo,manufacturer,sales
2018,50,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,75003
2018,51,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,67786
2018,52,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,64095
2018,53,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,63179
2018,54,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,59632
2018,55,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,58157
2018,56,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,56377
2018,57,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,55186
2018,58,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,54123
2018,59,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,50112
2018,60,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,43869
2018,61,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,41046
2018,62,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,40971
2018,63,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,40481
2018,64,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,40232
2018,65,https://i.img16888.com/dealer/flogo/127955.gif,奇瑞汽车,40009
2018,66,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,38485
2018,67,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,37419
2018,68,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,34870
2018,69,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,32942
2018,70,https://i.img16888.com/dealer/flogo/128092.gif,江淮新能源,32691
2018,71,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,31443
2018,72,https://i.img16888.com/dealer/flogo/128045.gif,奇瑞新能源,30074
2018,73,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,28868
2018,74,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,27439
2018,75,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,27310
2018,76,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,26098
2018,77,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,24989
2018,78,https://i.img16888.com/dealer/flogo/128122.gif,华泰新能源,24979
2018,79,https://i.img16888.com/dealer/flogo/128094.gif,众泰新能源,22097
2018,80,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,21872
2018,81,https://i.img16888.com/dealer/flogo/127801.gif,君马汽车,21521
2018,82,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,21059
2018,83,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,20266
2018,84,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,18582
2018,85,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,18154
2018,86,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,18061
2018,87,https://i.img16888.com/dealer/flogo/128066.gif,广汽埃安,16641
2018,88,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,16594
2018,89,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,15872
2018,90,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,15336
2018,91,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,13724
2018,92,https://i.img16888.com/dealer/flogo/127625.gif,蔚来,12807
2018,93,https://i.img16888.com/dealer/flogo/128270.gif,吉利新能源,12486
2018,94,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,12278
2018,95,https://i.img16888.com/dealer/flogo/128121.gif,长安汽车新能源,10914
2018,96,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,9491
2018,97,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,6892
2018,98,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,6853
2018,99,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,6741
2018,100,https://i.img16888.com/dealer/flogo/127864.gif,云度新能源,6654
2018,101,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,5699
2018,102,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,3558
2018,103,https://i.img16888.com/dealer/flogo/128222.gif,大乘汽车,3489
2018,104,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,3377
2018,105,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,3355
2018,106,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,2999
2018,107,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,2506
2018,108,https://i.img16888.com/dealer/flogo/128307.gif,长城新能源,2098
2018,109,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,1974
2018,110,https://i.img16888.com/dealer/flogo/127021.gif,康迪电动汽车集团,1803
2018,111,https://i.img16888.com/dealer/flogo/127901.gif,电咖汽车,1735
2018,112,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,1524
2018,113,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,1414
2018,114,https://i.img16888.com/dealer/flogo/127059.gif,福田商用车,1161
2018,115,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,1069
2018,116,https://i.img16888.com/dealer/flogo/128202.gif,长安汽车,836
2018,117,https://i.img16888.com/dealer/flogo/127039.gif,长安凯程,771
2018,118,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,381
2018,119,https://i.img16888.com/dealer/flogo/128339.gif,悦达起亚,169
2018,120,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,100
2018,121,https://i.img16888.com/dealer/flogo/127960.gif,小鹏汽车,41
2019,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1726364
2019,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1423394
2019,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1178009
2019,4,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1171181
2019,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,876946
2019,6,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,800582
2019,7,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,793807
2019,8,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,767340
2019,9,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,703112
2019,10,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,701541
2019,11,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,697674
2019,12,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,647012
2019,13,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,637940
2019,14,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,619211
2019,15,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,572937
2019,16,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,565644
2019,17,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,541133
2019,18,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,512455
2019,19,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,449899
2019,20,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,441807
2019,21,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,399798
2019,22,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,369759
2019,23,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,291176
2019,24,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,275832
2019,25,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,236149
2019,26,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,217766
2019,27,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,186361
2019,28,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,181923
2019,29,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,142631
2019,30,https://i.img16888.com/dealer/flogo/127955.gif,奇瑞汽车,139025
2019,31,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,133608
2019,32,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,132088
2019,33,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,131284
2019,34,https://i.img16888.com/dealer/flogo/127598.gif,领克,128063
2019,35,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,122889
2019,36,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,120168
2019,37,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,116153
2019,38,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,114861
2019,39,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,113281
2019,40,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,108766
2019,41,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,106046
2019,42,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,99984
2019,43,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,95258
2019,44,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,90596
2019,45,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,73780
2019,46,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,72911
2019,47,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,59588
2019,48,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,59251
2019,49,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,58591
2019,50,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,54528
2019,51,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,54235
2019,52,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,52501
2019,53,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,50278
2019,54,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,49928
2019,55,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,47476
2019,56,https://i.img16888.com/dealer/flogo/128270.gif,吉利新能源,45856
2019,57,https://i.img16888.com/dealer/flogo/128066.gif,广汽埃安,41901
2019,58,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,40203
2019,59,https://i.img16888.com/dealer/flogo/128742.gif,上汽通用五菱,39433
2019,60,https://i.img16888.com/dealer/flogo/128045.gif,奇瑞新能源,39125
2019,61,https://i.img16888.com/dealer/flogo/128307.gif,长城新能源,38865
2019,62,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,36667
2019,63,https://i.img16888.com/dealer/flogo/127801.gif,君马汽车,36375
2019,64,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,35035
2019,65,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,33839
2019,66,https://i.img16888.com/dealer/flogo/128092.gif,江淮新能源,31557
2019,67,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,28776
2019,68,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,28180
2019,69,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,27627
2019,70,https://i.img16888.com/dealer/flogo/128121.gif,长安汽车新能源,26261
2019,71,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,25649
2019,72,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,25408
2019,73,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,25119
2019,74,https://i.img16888.com/dealer/flogo/128728.gif,上汽通用五菱新能源,22797
2019,75,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,22154
2019,76,https://i.img16888.com/dealer/flogo/127625.gif,蔚来,20139
2019,77,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,20040
2019,78,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,19922
2019,79,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,19429
2019,80,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,18607
2019,81,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,17636
2019,82,https://i.img16888.com/dealer/flogo/127960.gif,小鹏汽车,16609
2019,83,https://i.img16888.com/dealer/flogo/128415.gif,星途,15994
2019,84,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,15516
2019,85,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,15157
2019,86,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,13733
2019,87,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,13723
2019,88,https://i.img16888.com/dealer/flogo/128464.gif,吉利几何,12662
2019,89,https://i.img16888.com/dealer/flogo/127059.gif,福田商用车,10277
2019,90,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,10158
2019,91,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,10003
2019,92,https://i.img16888.com/dealer/flogo/128202.gif,长安汽车,9995
2019,93,https://i.img16888.com/dealer/flogo/127039.gif,长安凯程,8716
2019,94,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,8456
2019,95,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,8019
2019,96,https://i.img16888.com/dealer/flogo/128222.gif,大乘汽车,6889
2019,97,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,6040
2019,98,https://i.img16888.com/dealer/flogo/128122.gif,华泰新能源,5786
2019,99,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,5728
2019,100,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,4129
2019,101,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,3991
2019,102,https://i.img16888.com/dealer/flogo/128652.gif,江淮大众,3875
2019,103,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,3669
2019,104,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,3520
2019,105,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,3445
2019,106,https://i.img16888.com/dealer/flogo/128287.gif,领途汽车,3338
2019,107,https://i.img16888.com/dealer/flogo/128094.gif,众泰新能源,3117
2019,108,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,3106
2019,109,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,2965
2019,110,https://i.img16888.com/dealer/flogo/127864.gif,云度新能源,2566
2019,111,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,2368
2019,112,https://i.img16888.com/dealer/flogo/128178.gif,新特汽车,2192
2019,113,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,2089
2019,114,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,2059
2019,115,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,2044
2019,116,https://i.img16888.com/dealer/flogo/128695.gif,广汽丰田新能源,2043
2019,117,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,1678
2019,118,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,1316
2019,119,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,1184
2019,120,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,900
2019,121,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,718
2019,122,https://i.img16888.com/dealer/flogo/128339.gif,悦达起亚,618
2019,123,https://i.img16888.com/dealer/flogo/128515.gif,东风本田,565
2019,124,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,543
2019,125,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,486
2019,126,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,463
2019,127,https://i.img16888.com/dealer/flogo/128129.gif,北汽新能源,314
2019,128,https://i.img16888.com/dealer/flogo/128117.gif,北汽昌河新能源,181
2019,129,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,149
2019,130,https://i.img16888.com/dealer/flogo/128697.gif,广汽三菱新能源,103
2019,131,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,25
2019,132,https://i.img16888.com/dealer/flogo/128097.gif,郑州日产新能源,20
2020,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1368089
2020,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1248704
2020,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1115289
2020,4,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1093091
2020,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,874143
2020,6,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,843728
2020,7,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,792200
2020,8,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,789183
2020,9,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,768597
2020,10,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,761364
2020,11,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,667295
2020,12,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,644965
2020,13,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,633182
2020,14,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,609161
2020,15,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,589128
2020,16,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,512091
2020,17,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,448327
2020,18,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,435550
2020,19,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,433848
2020,20,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,404279
2020,21,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,385390
2020,22,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,300681
2020,23,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,252516
2020,24,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,241664
2020,25,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,217080
2020,26,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,210963
2020,27,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,194397
2020,28,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,179734
2020,29,https://i.img16888.com/dealer/flogo/128466.gif,一汽-大众捷达,159862
2020,30,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,156089
2020,31,https://i.img16888.com/dealer/flogo/128742.gif,上汽通用五菱,149517
2020,32,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,137300
2020,33,https://i.img16888.com/dealer/flogo/127955.gif,奇瑞汽车,130683
2020,34,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,96340
2020,35,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,95756
2020,36,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,87702
2020,37,https://i.img16888.com/dealer/flogo/127598.gif,领克,87192
2020,38,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,85676
2020,39,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,80441
2020,40,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,78500
2020,41,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,77768
2020,42,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,74802
2020,43,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,73588
2020,44,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,66349
2020,45,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,58950
2020,46,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,48157
2020,47,https://i.img16888.com/dealer/flogo/127625.gif,蔚来,44493
2020,48,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,42115
2020,49,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,40992
2020,50,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,40607
2020,51,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,40296
2020,52,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,40193
2020,53,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,38435
2020,54,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,37644
2020,55,https://i.img16888.com/dealer/flogo/126362.gif,特斯拉中国,37555
2020,56,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,37106
2020,57,https://i.img16888.com/dealer/flogo/128762.gif,长安林肯,34103
2020,58,https://i.img16888.com/dealer/flogo/128066.gif,广汽埃安,31216
2020,59,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,29922
2020,60,https://i.img16888.com/dealer/flogo/128435.gif,理想,29728
2020,61,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,29493
2020,62,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,26520
2020,63,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,25695
2020,64,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,25134
2020,65,https://i.img16888.com/dealer/flogo/128028.gif,威马汽车,20901
2020,66,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,20160
2020,67,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,19180
2020,68,https://i.img16888.com/dealer/flogo/128415.gif,星途,18251
2020,69,https://i.img16888.com/dealer/flogo/127960.gif,小鹏汽车,18114
2020,70,https://i.img16888.com/dealer/flogo/128307.gif,长城新能源,17294
2020,71,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,16755
2020,72,https://i.img16888.com/dealer/flogo/128270.gif,吉利新能源,16110
2020,73,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,15666
2020,74,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,15560
2020,75,https://i.img16888.com/dealer/flogo/128140.gif,合众汽车,13905
2020,76,https://i.img16888.com/dealer/flogo/128728.gif,上汽通用五菱新能源,12997
2020,77,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,12140
2020,78,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,11194
2020,79,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,10543
2020,80,https://i.img16888.com/dealer/flogo/128464.gif,吉利几何,9553
2020,81,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,8703
2020,82,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,8548
2020,83,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,7676
2020,84,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,7650
2020,85,https://i.img16888.com/dealer/flogo/127059.gif,福田商用车,6850
2020,86,https://i.img16888.com/dealer/flogo/128695.gif,广汽丰田新能源,6828
2020,87,https://i.img16888.com/dealer/flogo/128515.gif,东风本田,6579
2020,88,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,6442
2020,89,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,6205
2020,90,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,6067
2020,91,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,5894
2020,92,https://i.img16888.com/dealer/flogo/128287.gif,领途汽车,5148
2020,93,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,4991
2020,94,https://i.img16888.com/dealer/flogo/127864.gif,云度新能源,4470
2020,95,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,4229
2020,101,https://i.img16888.com/dealer/flogo/128162.gif,零跑汽车,3024
2020,102,https://i.img16888.com/dealer/flogo/128092.gif,江淮新能源,2474
2020,103,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,2437
2020,104,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,2380
2020,105,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,2248
2020,106,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,2124
2020,107,https://i.img16888.com/dealer/flogo/129036.gif,上汽集团,2034
2020,108,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,1719
2020,109,https://i.img16888.com/dealer/flogo/127039.gif,长安凯程,1625
2020,110,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,1566
2020,111,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,1418
2020,112,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,1296
2020,113,https://i.img16888.com/dealer/flogo/128045.gif,奇瑞新能源,1166
2020,114,https://i.img16888.com/dealer/flogo/128557.gif,国机智骏,1153
2020,115,https://i.img16888.com/dealer/flogo/128431.gif,金康赛力斯,1051
2020,116,https://i.img16888.com/dealer/flogo/128284.gif,爱驰汽车,881
2020,117,https://i.img16888.com/dealer/flogo/128894.gif,吉麦新能源,829
2020,118,https://i.img16888.com/dealer/flogo/128711.gif,云雀汽车,810
2020,119,https://i.img16888.com/dealer/flogo/128094.gif,众泰新能源,730
2020,120,https://i.img16888.com/dealer/flogo/128794.gif,合创汽车,659
2020,121,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,482
2020,122,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,425
2020,123,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,400
2020,124,https://i.img16888.com/dealer/flogo/128196.gif,大运汽车,337
2020,125,https://i.img16888.com/dealer/flogo/57750.gif,陆风汽车,324
2020,126,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,275
2020,127,https://i.img16888.com/dealer/flogo/128697.gif,广汽三菱新能源,195
2020,128,https://i.img16888.com/dealer/flogo/128178.gif,新特汽车,138
2020,129,https://i.img16888.com/dealer/flogo/128652.gif,江淮大众,91
2020,130,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,68
2020,131,https://i.img16888.com/dealer/flogo/128097.gif,郑州日产新能源,37
2020,132,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,36
2020,133,https://i.img16888.com/dealer/flogo/126838.gif,雷丁,29
2020,134,https://i.img16888.com/dealer/flogo/128117.gif,北汽昌河新能源,21
2020,135,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,14
2020,136,https://i.img16888.com/dealer/flogo/128696.gif,广汽本田新能源,1
2021,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1186802
2021,2,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1068361
2021,3,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,1039566
2021,4,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,979142
2021,5,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,952120
2021,6,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,936111
2021,7,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,828670
2021,8,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,807425
2021,9,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,784583
2021,10,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,764338
2021,11,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,746003
2021,12,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,721349
2021,13,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,679295
2021,14,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,673608
2021,15,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,630550
2021,16,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,589600
2021,17,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,561008
2021,18,https://i.img16888.com/dealer/flogo/126362.gif,特斯拉中国,457594
2021,19,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,398176
2021,20,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,391541
2021,21,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,375605
2021,22,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,373119
