year,rank,logo,country,brand,sales
2016,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,2969350
2016,2,https://i.img16888.com/carlogo75/57354.gif,美国,别克,1229804
2016,3,https://i.img16888.com/carlogo75/57305.gif,日本,本田,1196677
2016,4,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,1158232
2016,5,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,1121862
2016,6,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,1064173
2016,7,https://i.img16888.com/carlogo75/57534.gif,美国,福特,1061464
2016,8,https://i.img16888.com/carlogo75/57864.gif,日本,日产,1017291
2016,9,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,938019
2016,10,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,767177
2016,11,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,760559
2016,12,https://i.img16888.com/carlogo75/57378.gif,中国,长安,760260
2016,13,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,647346
2016,14,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,538667
2016,15,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,536289
2016,16,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,489017
2016,17,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,467895
2016,18,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,422702
2016,19,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,378117
2016,20,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,359217
2016,21,https://i.img16888.com/carlogo75/57338.gif,法国,标致,349364
2016,22,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,330088
2016,23,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,323681
2016,24,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,310578
2016,25,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,303208
2016,26,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,268672
2016,27,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,268566
2016,28,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,268535
2016,29,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,261300
2016,30,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,242882
2016,31,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,241326
2016,32,https://i.img16888.com/carlogo75/57571.gif,中国,海马,213865
2016,33,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,182728
2016,34,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,168669
2016,35,https://i.img16888.com/carlogo75/58074.gif,中国,中华,165549
2016,36,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,151603
2016,37,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,149306
2016,38,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,133391
2016,39,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,114383
2016,40,https://i.img16888.com/carlogo75/57477.gif,中国,东南,113583
2016,41,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,111532
2016,42,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,100589
2016,43,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,95630
2016,44,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,86567
2016,45,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,80391
2016,46,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,76499
2016,47,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,73029
2016,48,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,60623
2016,49,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,60057
2016,50,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,58491
2016,51,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,51254
2016,52,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,43025
2016,53,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,41308
2016,54,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,40500
2016,55,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,39316
2016,56,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,38293
2016,57,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,34324
2016,58,https://i.img16888.com/carlogo75/57272.gif,中国,北京,31566
2016,59,https://i.img16888.com/carlogo75/57384.gif,中国,长城,30831
2016,60,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,27808
2016,61,https://i.img16888.com/carlogo75/126157.gif,中国,观致,26662
2016,62,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,25612
2016,63,https://i.img16888.com/carlogo75/57552.gif,中国,福田,25332
2016,64,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,21521
2016,65,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,18981
2016,66,https://i.img16888.com/carlogo75/126042.gif,法国,DS,16123
2016,67,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,13049
2016,68,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,11938
2016,69,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,9091
2016,70,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,7590
2016,71,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,6842
2016,72,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,5863
2016,73,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,5644
2016,74,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,5556
2016,75,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,4815
2016,76,https://i.img16888.com/carlogo75/126759.gif,中国,华颂,4529
2016,77,https://i.img16888.com/carlogo75/57464.gif,中国,东风,4201
2016,78,https://i.img16888.com/carlogo75/124659.gif,中国,理念,4173
2016,79,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,4128
2016,80,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,3885
2016,81,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,2287
2016,82,https://i.img16888.com/carlogo75/127020.gif,中国,全球鹰,2065
2016,83,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,1806
2016,84,https://i.img16888.com/carlogo75/57970.gif,中国,威麟,1348
2016,85,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,885
2016,86,https://i.img16888.com/carlogo75/57601.gif,中国,广汽吉奥,878
2016,87,https://i.img16888.com/carlogo75/57487.gif,中国,永源,514
2016,88,https://i.img16888.com/carlogo75/126113.gif,中国,欧朗,205
2016,89,https://i.img16888.com/carlogo75/57895.gif,中国,瑞麒,170
2016,90,https://i.img16888.com/carlogo75/57598.gif,中国,黄海,50
2016,91,https://i.img16888.com/carlogo75/58082.gif,中国,中兴,2
2017,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,3115228
2017,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,1394328
2017,3,https://i.img16888.com/carlogo75/57354.gif,美国,别克,1260304
2017,4,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,1247516
2017,5,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,1131618
2017,6,https://i.img16888.com/carlogo75/57864.gif,日本,日产,1117538
2017,7,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,1016232
2017,8,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,875478
2017,9,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,851855
2017,10,https://i.img16888.com/carlogo75/57534.gif,美国,福特,832919
2017,11,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,781503
2017,12,https://i.img16888.com/carlogo75/57378.gif,中国,长安,771549
2017,13,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,601724
2017,14,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,552004
2017,15,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,500980
2017,16,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,436748
2017,17,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,404788
2017,18,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,402433
2017,19,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,385557
2017,20,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,374826
2017,21,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,359528
2017,22,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,356451
2017,23,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,324986
2017,24,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,316243
2017,25,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,312974
2017,26,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,266131
2017,27,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,255259
2017,28,https://i.img16888.com/carlogo75/57338.gif,法国,标致,241114
2017,29,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,230378
2017,30,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,216623
2017,31,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,202901
2017,32,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,173469
2017,33,https://i.img16888.com/carlogo75/57477.gif,中国,东南,151246
2017,34,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,143206
2017,35,https://i.img16888.com/carlogo75/57571.gif,中国,海马,136041
2017,36,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,135362
2017,37,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,130827
2017,38,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,125152
2017,39,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,122750
2017,40,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,120551
2017,41,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,119778
2017,42,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,117711
2017,43,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,114566
2017,44,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,111999
2017,45,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,108269
2017,46,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,101434
2017,47,https://i.img16888.com/carlogo75/58074.gif,中国,中华,98815
2017,48,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,94056
2017,49,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,93565
2017,50,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,91496
2017,51,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,86971
2017,52,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,86427
2017,53,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,72188
2017,54,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,72092
2017,55,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,61941
2017,56,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,61915
2017,57,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,57016
2017,58,https://i.img16888.com/carlogo75/57272.gif,中国,北京,45877
2017,59,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,45677
2017,60,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,45106
2017,61,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,44380
2017,62,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,41673
2017,63,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,36660
2017,64,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,34548
2017,65,https://i.img16888.com/carlogo75/57552.gif,中国,福田,29779
2017,66,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,27766
2017,67,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,26429
2017,68,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,23547
2017,69,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,21973
2017,70,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,18571
2017,71,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,18033
2017,72,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,17807
2017,73,https://i.img16888.com/carlogo75/126157.gif,中国,观致,14959
2017,74,https://i.img16888.com/carlogo75/127020.gif,中国,全球鹰,14745
2017,75,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,13475
2017,76,https://i.img16888.com/carlogo75/57384.gif,中国,长城,12033
2017,77,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,9638
2017,78,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,9315
2017,79,https://i.img16888.com/carlogo75/57464.gif,中国,东风,7441
2017,80,https://i.img16888.com/carlogo75/126042.gif,法国,DS,6088
2017,81,https://i.img16888.com/carlogo75/127385.gif,中国,汉腾汽车,5138
2017,82,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,4713
2017,83,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,4665
2017,84,https://i.img16888.com/carlogo75/57598.gif,中国,黄海,4360
2017,85,https://i.img16888.com/carlogo75/126759.gif,中国,华颂,4091
2017,86,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,3577
2017,87,https://i.img16888.com/carlogo75/124659.gif,中国,理念,2388
2017,88,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,2276
2017,89,https://i.img16888.com/carlogo75/126332.gif,中国,福迪,1619
2017,90,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,1065
2017,91,https://i.img16888.com/carlogo75/57970.gif,中国,威麟,131
2017,92,https://i.img16888.com/carlogo75/57601.gif,中国,广汽吉奥,6
2018,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,3017824
2018,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,1466411
2018,3,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,1365865
2018,4,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,1228824
2018,5,https://i.img16888.com/carlogo75/57864.gif,日本,日产,1164156
2018,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,1066629
2018,7,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,870522
2018,8,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,788326
2018,9,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,772458
2018,10,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,765045
2018,11,https://i.img16888.com/carlogo75/57378.gif,中国,长安,674469
2018,12,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,641320
2018,13,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,590024
2018,14,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,518573
2018,15,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,489524
2018,16,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,487413
2018,17,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,470092
2018,18,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,455810
2018,19,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,439132
2018,20,https://i.img16888.com/carlogo75/57534.gif,美国,福特,387679
2018,21,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,373209
2018,22,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,342571
2018,23,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,290449
2018,24,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,232926
2018,25,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,231093
2018,26,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,228043
2018,27,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,218998
2018,28,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,194414
2018,29,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,181250
2018,30,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,158083
2018,31,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,143448
2018,32,https://i.img16888.com/carlogo75/57338.gif,法国,标致,137381
2018,33,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,135446
2018,34,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,132068
2018,35,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,128437
2018,36,https://i.img16888.com/carlogo75/127597.gif,中国,领克,120414
2018,37,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,117300
2018,38,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,114197
2018,39,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,109627
2018,40,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,109415
2018,41,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,108560
2018,42,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,106379
2018,43,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,95311
2018,44,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,85637
2018,45,https://i.img16888.com/carlogo75/57477.gif,中国,东南,84447
2018,46,https://i.img16888.com/carlogo75/58074.gif,中国,中华,75532
2018,47,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,72296
2018,48,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,67786
2018,49,https://i.img16888.com/carlogo75/126157.gif,中国,观致,67517
2018,50,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,64762
2018,51,https://i.img16888.com/carlogo75/57571.gif,中国,海马,59325
2018,52,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,58607
2018,53,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,56778
2018,54,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,56377
2018,55,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,54123
2018,56,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,50915
2018,57,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,50112
2018,58,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,44422
2018,59,https://i.img16888.com/carlogo75/57272.gif,中国,北京,40971
2018,60,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,40481
2018,61,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,40009
2018,62,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,39051
2018,63,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,33447
2018,64,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,32942
2018,65,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,28445
2018,66,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,27337
2018,67,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,27310
2018,68,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,25927
2018,69,https://i.img16888.com/carlogo75/127800.gif,中国,君马汽车,21521
2018,70,https://i.img16888.com/carlogo75/57464.gif,中国,东风,21093
2018,71,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,21059
2018,72,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,20537
2018,73,https://i.img16888.com/carlogo75/57552.gif,中国,福田,18582
2018,74,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,18061
2018,75,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,16218
2018,76,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,15336
2018,77,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,13724
2018,78,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,12807
2018,79,https://i.img16888.com/carlogo75/57384.gif,中国,长城,8781
2018,80,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,6853
2018,81,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,6742
2018,82,https://i.img16888.com/carlogo75/127863.gif,中国,云度,6654
2018,83,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,3558
2018,84,https://i.img16888.com/carlogo75/128221.gif,中国,大乘汽车,3489
2018,85,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,3377
2018,86,https://i.img16888.com/carlogo75/126042.gif,法国,DS,3355
2018,87,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,2999
2018,88,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,2506
2018,89,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,1974
2018,90,https://i.img16888.com/carlogo75/127020.gif,中国,全球鹰,1803
2018,91,https://i.img16888.com/carlogo75/127900.gif,中国,电咖汽车,1735
2018,92,https://i.img16888.com/carlogo75/126332.gif,中国,福迪,1414
2018,93,https://i.img16888.com/carlogo75/126759.gif,中国,华颂,1069
2018,94,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,771
2018,95,https://i.img16888.com/carlogo75/128201.gif,中国,欧尚汽车,435
2018,96,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,381
2018,97,https://i.img16888.com/carlogo75/124659.gif,中国,理念,100
2018,98,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,41
2019,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,3149758
2019,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,1567922
2019,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,1400786
2019,4,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,1223865
2019,5,https://i.img16888.com/carlogo75/57864.gif,日本,日产,1186338
2019,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,876946
2019,7,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,793807
2019,8,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,701541
2019,9,https://i.img16888.com/carlogo75/57378.gif,中国,长安,673273
2019,10,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,637940
2019,11,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,619211
2019,12,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,593824
2019,13,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,572937
2019,14,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,541133
2019,15,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,512455
2019,16,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,449899
2019,17,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,441807
2019,18,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,438923
2019,19,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,369759
2019,20,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,291176
2019,21,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,275832
2019,22,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,236149
2019,23,https://i.img16888.com/carlogo75/57534.gif,美国,福特,233837
2019,24,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,224204
2019,25,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,217766
2019,26,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,181923
2019,27,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,142631
2019,28,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,139025
2019,29,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,137603
2019,30,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,132088
2019,31,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,131284
2019,32,https://i.img16888.com/carlogo75/127597.gif,中国,领克,128063
2019,33,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,122889
2019,34,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,120168
2019,35,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,116398
2019,36,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,116153
2019,37,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,114861
2019,38,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,108766
2019,39,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,99984
2019,40,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,98709
2019,41,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,95258
2019,42,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,73780
2019,43,https://i.img16888.com/carlogo75/57338.gif,法国,标致,59588
2019,44,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,59251
2019,45,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,58591
2019,46,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,54528
2019,47,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,54235
2019,48,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,52501
2019,49,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,50278
2019,50,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,49928
2019,51,https://i.img16888.com/carlogo75/57384.gif,中国,长城,41971
2019,52,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,40203
2019,53,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,38865
2019,54,https://i.img16888.com/carlogo75/127800.gif,中国,君马汽车,36375
2019,55,https://i.img16888.com/carlogo75/128138.gif,中国,广汽埃安,35744
2019,56,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,35035
2019,57,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,33839
2019,58,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,33413
2019,59,https://i.img16888.com/carlogo75/57272.gif,中国,北京,28776
2019,60,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,25655
2019,61,https://i.img16888.com/carlogo75/57477.gif,中国,东南,25408
2019,62,https://i.img16888.com/carlogo75/58074.gif,中国,中华,25119
2019,63,https://i.img16888.com/carlogo75/126157.gif,中国,观致,22154
2019,64,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,20139
2019,65,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,20040
2019,66,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,19922
2019,67,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,19429
2019,68,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,18607
2019,69,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,16609
2019,70,https://i.img16888.com/carlogo75/128414.gif,中国,星途,15994
2019,71,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,15697
2019,72,https://i.img16888.com/carlogo75/57552.gif,中国,福田,13791
2019,73,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,13733
2019,74,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,13723
2019,75,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,12662
2019,76,https://i.img16888.com/carlogo75/128201.gif,中国,欧尚汽车,12484
2019,77,https://i.img16888.com/carlogo75/57571.gif,中国,海马,11421
2019,78,https://i.img16888.com/carlogo75/57464.gif,中国,东风,10178
2019,79,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,10003
2019,80,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,8716
2019,81,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,7511
2019,82,https://i.img16888.com/carlogo75/128221.gif,中国,大乘汽车,6889
2019,83,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,5728
2019,84,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,4129
2019,85,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,3875
